seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
318.0,40.0,2.0,32.0,1.0,56.0,0.0017295198049396276,249.55075294501148,56.0,0.0005590410437434912,56.0,0.0005497229285538197,56.0,0.000544263981282711,0.0,0.0,0.0,3.09372598719817,3.1461663960234505,6.930517780793203e-06,5.0
319.0,80.0,4.0,28.0,6.0,112.0,0.03499396098777652,249.55075294501148,112.0,0.021619356935843825,139.0,0.0012343230191618204,112.0,0.003430485026910901,0.0,24.107142857142858,0.0,1.6186402348424278,28.350731894751117,0.00014021568439249665,2.0
319.0,80.0,4.0,28.0,6.0,112.0,0.03499396098777652,249.55075294501148,112.0,0.04662366909906268,137.0,0.002603453816846013,112.0,0.007498485967516899,0.0,22.321428571428573,0.0,0.7505621428769113,13.441360381099594,0.0001402016377835527,5.0
320.0,40.0,2.0,30.0,2.0,56.0,0.0027036750689148903,249.55075294501148,56.0,0.005402806214988232,75.0,0.00031292415224015713,56.0,0.0009827380999922752,0.0,33.92857142857143,0.0,0.5004205150676091,8.640033214310428,1.0833934593903933e-05,2.0
320.0,40.0,2.0,30.0,2.0,56.0,0.0027036750689148903,249.55075294501148,56.0,0.0076408288441598415,69.0,0.000776548171415925,56.0,0.0016465310472995043,0.0,23.214285714285715,0.0,0.35384578349525597,3.4816578912099216,1.083383743591851e-05,5.0
321.0,60.0,3.0,39.0,4.0,84.0,0.00788118620403111,249.55075294501148,84.0,0.009661630960181355,109.0,0.0006081659812480211,84.0,0.0017136330716311932,0.0,29.761904761904763,0.0,0.8157200618106795,12.958939577412863,3.1580273728195396e-05,2.0
321.0,60.0,3.0,39.0,4.0,84.0,0.00788118620403111,249.55075294501148,84.0,0.02335544186644256,103.0,0.0015702589880675077,84.0,0.0038701409939676523,0.0,22.61904761904762,0.0,0.3374453906331317,5.019035881291377,3.1578540959120924e-05,5.0
322.0,40.0,2.0,24.0,2.0,56.0,0.0025548830162733793,249.55075294501148,56.0,0.0056057400070130825,75.0,0.00033997208811342716,56.0,0.0009489590302109718,0.0,33.92857142857143,0.0,0.45576195347573795,7.514978745610954,1.0237699531022831e-05,2.0
322.0,40.0,2.0,24.0,2.0,56.0,0.0025548830162733793,249.55075294501148,56.0,0.0068633160553872585,66.0,0.0007169640157371759,56.0,0.00149821606464684,0.0,17.857142857142858,0.0,0.3722519836847615,3.5634745401363994,1.023764794098958e-05,5.0
323.0,80.0,4.0,31.0,6.0,112.0,0.05007182201370597,249.55075294501148,112.0,0.02503370912745595,139.0,0.0012165619991719723,112.0,0.003498376114293933,0.0,24.107142857142858,0.0,2.000175913156602,41.15846298650321,0.0002006277238869141,2.0
